batter,batting_team,bowling_team,venue,season,over_category,total_runs,strike_rate,venue_avg_runs
A Mishra,Sunrisers Hyderabad,Pune Warriors,Maharashtra Cricket Association Stadium,2013,Middle,13,65.3658536585366,30.0
A Mishra,Sunrisers Hyderabad,Rajasthan Royals,"Sardar Patel Stadium, Motera",2014,Death,0,107.23981900452488,0.0
A Mishra,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,Middle,20,65.3658536585366,12.5
A Mishra,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2013,Powerplay,1,71.42857142857143,12.5
A Mithun,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2011,Middle,11,140.0,11.0
A Mithun,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2009/10,Death,5,118.1818181818182,2.5
A Mithun,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2011,Death,0,118.1818181818182,2.5
A Mithun,Royal Challengers Bangalore,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2011,Middle,10,140.0,10.0
A Mithun,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,2011,Death,6,118.1818181818182,6.0
A Mithun,Royal Challengers Bangalore,Kolkata Knight Riders,JSCA International Stadium Complex,2013,Death,2,118.1818181818182,2.0
A Mukund,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2007/08,Death,0,0.0,0.0
A Mukund,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,2013,Middle,1,33.33333333333333,19.0
A Mukund,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,2013,Powerplay,18,94.73684210526316,19.0
A Nehra,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2015,Death,1,60.0,0.5
A Nehra,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2015,Death,0,60.0,0.3333333333333333
A Nehra,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2015,Death,0,60.0,0.0
A Nehra,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2015,Death,0,60.0,0.3333333333333333
A Nehra,Delhi Daredevils,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2013,Death,0,60.0,0.3333333333333333
A Nehra,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2009/10,Death,17,60.0,11.5
A Nehra,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,2009/10,Middle,5,166.66666666666669,11.5
A Nehra,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,2009/10,Death,1,60.0,11.5
A Nehra,Delhi Daredevils,Kings XI Punjab,OUTsurance Oval,2009,Death,1,60.0,1.0
A Nehra,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,2013,Death,0,60.0,0.5
A Nehra,Delhi Daredevils,Mumbai Indians,Wankhede Stadium,2013,Death,1,60.0,0.3333333333333333
A Nehra,Delhi Daredevils,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Death,0,60.0,0.5
A Nehra,Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,Death,1,60.0,0.3333333333333333
A Nehra,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007/08,Death,2,60.0,2.0
A Nehra,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,2007/08,Death,0,60.0,0.3333333333333333
A Nehra,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2012,Death,2,60.0,2.0
A Nehra,Pune Warriors,Rajasthan Royals,Sawai Mansingh Stadium,2012,Death,9,60.0,9.0
A Nehra,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2016,Death,1,60.0,0.5
A Nortje,Delhi Capitals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",2023,Death,0,104.54545454545456,2.25
A Nortje,Delhi Capitals,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2022,Death,0,104.54545454545456,1.0
A Nortje,Delhi Capitals,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2022,Middle,1,42.85714285714285,1.0
A Nortje,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2023,Death,4,104.54545454545456,2.25
A Nortje,Delhi Capitals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Death,3,104.54545454545456,3.0
A Nortje,Delhi Capitals,Kings XI Punjab,Dubai International Cricket Stadium,2020/21,Death,3,104.54545454545456,2.0
A Nortje,Delhi Capitals,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Death,3,104.54545454545456,4.0
A Nortje,Delhi Capitals,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Middle,1,42.85714285714285,4.0
A Nortje,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2023,Death,5,104.54545454545456,2.25
A Nortje,Delhi Capitals,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",2023,Death,0,104.54545454545456,0.0
A Nortje,Delhi Capitals,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Death,22,104.54545454545456,23.0
A Nortje,Delhi Capitals,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Middle,1,42.85714285714285,23.0
A Nortje,Delhi Capitals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",2024,Death,0,104.54545454545456,2.25
A Nortje,Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020/21,Death,1,104.54545454545456,2.0
A Nortje,Delhi Capitals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Death,2,104.54545454545456,2.0
A Nortje,Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020/21,Death,3,104.54545454545456,3.0
A Raghuvanshi,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Powerplay,24,148.33333333333334,24.0
A Raghuvanshi,Kolkata Knight Riders,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Middle,41,151.0204081632653,54.0
A Raghuvanshi,Kolkata Knight Riders,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Powerplay,13,148.33333333333334,54.0
A Raghuvanshi,Kolkata Knight Riders,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Middle,24,151.0204081632653,32.0
A Raghuvanshi,Kolkata Knight Riders,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Powerplay,8,148.33333333333334,32.0
A Raghuvanshi,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",2024,Powerplay,7,148.33333333333334,13.333333333333334
A Raghuvanshi,Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",2024,Powerplay,13,148.33333333333334,13.0
A Raghuvanshi,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",2024,Middle,9,151.0204081632653,13.333333333333334
A Raghuvanshi,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",2024,Powerplay,21,148.33333333333334,13.333333333333334
A Raghuvanshi,Kolkata Knight Riders,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",2024,Powerplay,3,148.33333333333334,13.333333333333334
A Singh,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,2011,Death,1,25.0,1.0
A Singh,Rajasthan Royals,Delhi Daredevils,OUTsurance Oval,2009,Death,0,25.0,0.0
A Singh,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2011,Middle,0,0.0,0.0
A Singh,Rajasthan Royals,Kolkata Knight Riders,Kingsmead,2009,Death,1,25.0,1.0
A Singh,Rajasthan Royals,Mumbai Indians,Wankhede Stadium,2012,Death,0,25.0,0.0
A Symonds,Deccan Chargers,Chennai Super Kings,Dr DY Patil Sports Academy,2009/10,Middle,23,121.79226069246435,6.8
A Symonds,Deccan Chargers,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,Death,14,155.19480519480518,50.0
A Symonds,Deccan Chargers,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,Middle,35,121.79226069246435,50.0
A Symonds,Deccan Chargers,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,Powerplay,1,100.73529411764706,50.0
A Symonds,Deccan Chargers,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Death,17,155.19480519480518,20.33333333333333
A Symonds,Deccan Chargers,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Middle,10,121.79226069246435,20.33333333333333
A Symonds,Deccan Chargers,Delhi Daredevils,Barabati Stadium,2009/10,Middle,26,121.79226069246435,44.0
A Symonds,Deccan Chargers,Delhi Daredevils,Barabati Stadium,2009/10,Powerplay,9,100.73529411764706,44.0
A Symonds,Deccan Chargers,Delhi Daredevils,Feroz Shah Kotla,2009/10,Middle,49,121.79226069246435,54.0
A Symonds,Deccan Chargers,Delhi Daredevils,Feroz Shah Kotla,2009/10,Powerplay,5,100.73529411764706,54.0
A Symonds,Deccan Chargers,Delhi Daredevils,Kingsmead,2009,Death,3,155.19480519480518,41.0
A Symonds,Deccan Chargers,Delhi Daredevils,Kingsmead,2009,Middle,38,121.79226069246435,41.0
A Symonds,Deccan Chargers,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2007/08,Middle,2,121.79226069246435,57.66666666666666
A Symonds,Deccan Chargers,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",2007/08,Powerplay,10,100.73529411764706,57.66666666666666
A Symonds,Deccan Chargers,Delhi Daredevils,SuperSport Park,2009,Middle,24,121.79226069246435,21.0
A Symonds,Deccan Chargers,Kings XI Punjab,Barabati Stadium,2009/10,Death,1,155.19480519480518,44.0
A Symonds,Deccan Chargers,Kings XI Punjab,Barabati Stadium,2009/10,Middle,44,121.79226069246435,44.0
A Symonds,Deccan Chargers,Kings XI Punjab,Barabati Stadium,2009/10,Powerplay,8,100.73529411764706,44.0
A Symonds,Deccan Chargers,Kings XI Punjab,De Beers Diamond Oval,2009,Death,33,155.19480519480518,45.0
A Symonds,Deccan Chargers,Kings XI Punjab,De Beers Diamond Oval,2009,Middle,27,121.79226069246435,45.0
A Symonds,Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2009/10,Middle,4,121.79226069246435,4.0
A Symonds,Deccan Chargers,Kings XI Punjab,New Wanderers Stadium,2009,Middle,17,121.79226069246435,25.33333333333333
A Symonds,Deccan Chargers,Kings XI Punjab,New Wanderers Stadium,2009,Powerplay,8,100.73529411764706,25.33333333333333
A Symonds,Deccan Chargers,Kolkata Knight Riders,Dr DY Patil Sports Academy,2009/10,Middle,5,121.79226069246435,6.8
A Symonds,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2007/08,Death,14,155.19480519480518,38.5
A Symonds,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2007/08,Middle,13,121.79226069246435,38.5
A Symonds,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2007/08,Powerplay,5,100.73529411764706,38.5
A Symonds,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,Death,15,155.19480519480518,38.5
A Symonds,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,Middle,30,121.79226069246435,38.5
A Symonds,Deccan Chargers,Kolkata Knight Riders,New Wanderers Stadium,2009,Death,10,155.19480519480518,25.33333333333333
A Symonds,Deccan Chargers,Kolkata Knight Riders,New Wanderers Stadium,2009,Middle,8,121.79226069246435,25.33333333333333
A Symonds,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,Middle,19,121.79226069246435,21.0
A Symonds,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,Powerplay,2,100.73529411764706,21.0
A Symonds,Deccan Chargers,Mumbai Indians,Dr DY Patil Sports Academy,2009/10,Powerplay,1,100.73529411764706,6.8
A Symonds,Deccan Chargers,Rajasthan Royals,De Beers Diamond Oval,2009,Middle,20,121.79226069246435,45.0
A Symonds,Deccan Chargers,Rajasthan Royals,De Beers Diamond Oval,2009,Powerplay,10,100.73529411764706,45.0
A Symonds,Deccan Chargers,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2007/08,Death,24,155.19480519480518,57.66666666666666
A Symonds,Deccan Chargers,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2007/08,Middle,70,121.79226069246435,57.66666666666666
A Symonds,Deccan Chargers,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2007/08,Powerplay,23,100.73529411764706,57.66666666666666
A Symonds,Deccan Chargers,Rajasthan Royals,"Sardar Patel Stadium, Motera",2009/10,Middle,4,121.79226069246435,22.0
A Symonds,Deccan Chargers,Rajasthan Royals,"Sardar Patel Stadium, Motera",2009/10,Powerplay,18,100.73529411764706,22.0
A Symonds,Deccan Chargers,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Middle,8,121.79226069246435,20.33333333333333
A Symonds,Deccan Chargers,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Powerplay,7,100.73529411764706,20.33333333333333
A Symonds,Deccan Chargers,Royal Challengers Bangalore,Dr DY Patil Sports Academy,2009/10,Powerplay,2,100.73529411764706,6.8
A Symonds,Deccan Chargers,Royal Challengers Bangalore,M Chinnaswamy Stadium,2009/10,Death,33,155.19480519480518,53.0
A Symonds,Deccan Chargers,Royal Challengers Bangalore,M Chinnaswamy Stadium,2009/10,Middle,20,121.79226069246435,53.0
A Symonds,Deccan Chargers,Royal Challengers Bangalore,New Wanderers Stadium,2009,Middle,12,121.79226069246435,25.33333333333333
A Symonds,Deccan Chargers,Royal Challengers Bangalore,New Wanderers Stadium,2009,Powerplay,21,100.73529411764706,25.33333333333333
A Symonds,Deccan Chargers,Royal Challengers Bangalore,SuperSport Park,2009,Middle,18,121.79226069246435,21.0
A Symonds,Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Death,3,155.19480519480518,20.33333333333333
A Symonds,Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Middle,16,121.79226069246435,20.33333333333333
A Symonds,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,2011,Death,13,155.19480519480518,12.6
A Symonds,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,2011,Middle,18,121.79226069246435,12.6
A Symonds,Mumbai Indians,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2011,Death,27,155.19480519480518,57.66666666666666
A Symonds,Mumbai Indians,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2011,Middle,17,121.79226069246435,57.66666666666666
A Symonds,Mumbai Indians,Deccan Chargers,Wankhede Stadium,2011,Middle,6,121.79226069246435,12.6
A Symonds,Mumbai Indians,Deccan Chargers,Wankhede Stadium,2011,Powerplay,2,100.73529411764706,12.6
A Symonds,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,2011,Death,4,155.19480519480518,12.6
A Symonds,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2011,Middle,3,121.79226069246435,8.0
A Symonds,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2011,Powerplay,5,100.73529411764706,8.0
A Symonds,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,2011,Death,4,155.19480519480518,12.6
A Symonds,Mumbai Indians,Pune Warriors,Dr DY Patil Sports Academy,2011,Death,3,155.19480519480518,6.8
A Symonds,Mumbai Indians,Pune Warriors,Wankhede Stadium,2011,Death,15,155.19480519480518,12.6
A Symonds,Mumbai Indians,Pune Warriors,Wankhede Stadium,2011,Middle,1,121.79226069246435,12.6
A Symonds,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,2011,Death,6,155.19480519480518,17.0
A Symonds,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,2011,Middle,11,121.79226069246435,17.0
A Tomar,Kolkata Knight Riders,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",2022,Powerplay,4,50.0,4.0
A Uniyal,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",2009/10,Death,4,57.14285714285714,4.0
A Uniyal,Rajasthan Royals,Mumbai Indians,Brabourne Stadium,2009/10,Death,0,57.14285714285714,0.0
A Zampa,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Death,1,83.33333333333334,1.0
A Zampa,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2023,Death,4,83.33333333333334,4.5
A Zampa,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2023,Middle,3,52.63157894736842,4.5
A Zampa,Rajasthan Royals,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",2023,Middle,2,52.63157894736842,4.5
A Zampa,Rising Pune Supergiant,Delhi Daredevils,Maharashtra Cricket Association Stadium,2017,Middle,5,52.63157894736842,5.0
A Zampa,Rising Pune Supergiants,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,Death,0,83.33333333333334,0.0
AA Bilakhia,Deccan Chargers,Chennai Super Kings,Kingsmead,2009,Death,11,121.42857142857142,12.0
AA Bilakhia,Deccan Chargers,Chennai Super Kings,Kingsmead,2009,Middle,1,40.0,12.0
AA Bilakhia,Deccan Chargers,Delhi Daredevils,SuperSport Park,2009,Middle,6,40.0,16.0
AA Bilakhia,Deccan Chargers,Delhi Daredevils,SuperSport Park,2009,Powerplay,26,67.5,16.0
AA Bilakhia,Deccan Chargers,Rajasthan Royals,St George's Park,2009,Powerplay,1,67.5,1.0
AA Bilakhia,Deccan Chargers,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Death,1,121.42857142857142,2.0
AA Bilakhia,Deccan Chargers,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Middle,1,40.0,2.0
AA Bilakhia,Deccan Chargers,Royal Challengers Bangalore,New Wanderers Stadium,2009,Death,6,121.42857142857142,6.0
AA Bilakhia,Deccan Chargers,Royal Challengers Bangalore,SuperSport Park,2009,Death,16,121.42857142857142,16.0
AA Chavan,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2012,Death,7,137.5,7.0
AA Chavan,Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,2011,Middle,1,33.33333333333333,1.0
AA Chavan,Rajasthan Royals,Mumbai Indians,Wankhede Stadium,2012,Death,4,137.5,4.0
AA Jhunjhunwala,Deccan Chargers,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2012,Death,1,132.5,4.0
AA Jhunjhunwala,Deccan Chargers,Delhi Daredevils,Feroz Shah Kotla,2012,Death,4,132.5,3.0
AA Jhunjhunwala,Deccan Chargers,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2012,Death,2,132.5,19.0
AA Jhunjhunwala,Deccan Chargers,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2012,Middle,17,109.01639344262296,19.0
AA Jhunjhunwala,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2011,Middle,0,109.01639344262296,0.0
AA Jhunjhunwala,Pune Warriors,Mumbai Indians,Dr DY Patil Sports Academy,2011,Middle,5,109.01639344262296,10.0
AA Jhunjhunwala,Pune Warriors,Mumbai Indians,Dr DY Patil Sports Academy,2011,Powerplay,5,55.35714285714286,10.0
AA Jhunjhunwala,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,Death,7,132.5,4.0
AA Jhunjhunwala,Rajasthan Royals,Chennai Super Kings,"Sardar Patel Stadium, Motera",2009/10,Death,11,132.5,36.333333333333336
AA Jhunjhunwala,Rajasthan Royals,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Middle,11,109.01639344262296,11.0
AA Jhunjhunwala,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,Powerplay,2,55.35714285714286,3.0
AA Jhunjhunwala,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",2009/10,Death,25,132.5,36.333333333333336
AA Jhunjhunwala,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",2009/10,Middle,27,109.01639344262296,36.333333333333336
AA Jhunjhunwala,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",2009/10,Powerplay,1,55.35714285714286,36.333333333333336
AA Jhunjhunwala,Rajasthan Royals,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",2009/10,Death,3,132.5,36.333333333333336
AA Jhunjhunwala,Rajasthan Royals,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",2009/10,Middle,40,109.01639344262296,36.333333333333336
AA Jhunjhunwala,Rajasthan Royals,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",2009/10,Powerplay,2,55.35714285714286,36.333333333333336
AA Jhunjhunwala,Rajasthan Royals,Mumbai Indians,Brabourne Stadium,2009/10,Middle,11,109.01639344262296,14.0
AA Jhunjhunwala,Rajasthan Royals,Mumbai Indians,Brabourne Stadium,2009/10,Powerplay,3,55.35714285714286,14.0
AA Jhunjhunwala,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,2009/10,Middle,11,109.01639344262296,17.5
AA Jhunjhunwala,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,2009/10,Powerplay,11,55.35714285714286,17.5
AA Jhunjhunwala,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2009/10,Middle,4,109.01639344262296,5.0
AA Jhunjhunwala,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2009/10,Powerplay,1,55.35714285714286,5.0
AA Jhunjhunwala,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,2009/10,Middle,7,109.01639344262296,17.5
AA Jhunjhunwala,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,2009/10,Powerplay,6,55.35714285714286,17.5
AA Kulkarni,Lucknow Super Giants,Kolkata Knight Riders,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Powerplay,9,112.5,4.5
AA Kulkarni,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Powerplay,0,112.5,4.5
AA Noffke,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,2007/08,Middle,9,75.0,9.0
